회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
기흥관광개발,013288,2013/12,UQ,-1516424,,,0.54,5.19
기흥관광개발,013288,2014/12,UQ,-1210208,,,0.5,9.12
기흥관광개발,013288,2015/12,UQ,-1718887,,,0.42,999999999
기흥관광개발,013288,2016/12,UQ,-1114494,,,0.32,999999999
기흥관광개발,013288,2017/12,UQ,7525537,,,0.49,999999999
기흥관광개발,013288,2018/12,UQ,5471605,,,1.21,999999999
기흥관광개발,013288,2019/12,UQ,3929346,,,1.71,999999999
기흥관광개발,013288,2020/12,UQ,9572183,,,2.77,9.93
기흥관광개발,013288,2021/12,UQ,9080599,,,2.3,71.55
기흥관광개발,013288,2022/12,UQ,4372572,,,4,7.13
길상창휘유한회사,093348,2019/12,NA,277996,,,999999999,999999999
길상창휘유한회사,093348,2020/12,UQ,-1776797,,,999999999,999999999
길상창휘유한회사,093348,2021/12,UQ,-3607113,,,-105.39,-122.89
김승리국어연구소주식회사,106307,2021/12,NA,-1502492,,,3.16,32.5
김승리국어연구소주식회사,106307,2022/12,QS,1182521,,,-8.54,-27.71
나노세븐오토모티브(주),060929,2012/12,UQ,10191427,,,-0.15,999999999
나인산업개발(주),061156,2017/12,UQ,-5117638,,,-11.53,66.55
남광주관광주식회사,013339,2012/12,UQ,-256961,,,-19.74,-149.99
남광주관광주식회사,013339,2013/12,UQ,902587,,,-1.82,1.87
남광주관광주식회사,013339,2014/12,UQ,58463,,,-14.77,-18.13
남광주관광주식회사,013339,2015/12,UQ,-1509278,,,-10.36,335.8
남광주관광주식회사,013339,2016/12,UQ,-1452605,,,-27.11,999999999
남광주관광주식회사,013339,2017/12,UQ,446705,,,-3.27,999999999
남여주레저개발주식회사,019974,2012/12,UQ,5122417,,,999999999,999999999
남여주레저개발주식회사,019974,2013/12,UQ,5167364,,,999999999,999999999
남여주레저개발주식회사,019974,2014/12,UQ,7977587,,,999999999,999999999
남여주레저개발주식회사,019974,2015/12,UQ,6938128,6938128,6938143,999999999,999999999
남여주레저개발주식회사,019974,2016/12,UQ,7684632,7684632,7241601,999999999,999999999
남여주레저개발주식회사,019974,2017/12,UQ,7022539,7022539,6692078,999999999,999999999
남여주레저개발주식회사,019974,2018/12,UQ,6858500,6858500,6753913,999999999,999999999
남여주레저개발주식회사,019974,2019/12,UQ,8579928,8579928,8555706,999999999,999999999
남여주레저개발주식회사,019974,2020/12,UQ,10005955,,,999999999,999999999
남여주레저개발주식회사,019974,2021/12,UQ,11765610,,,999999999,999999999
남여주레저개발주식회사,019974,2022/12,UQ,12762565,,,999999999,999999999
남일물산(주),097290,2020/06,NA,862172,,,4.7,951.15
남일물산(주),097290,2021/06,UQ,-19607461,,,1.87,6.88
남촌레저개발주식회사,022336,2012/12,UQ,684219,,,-19.37,999999999
남촌레저개발주식회사,022336,2013/12,UQ,4055984,,,-3.06,999999999
남촌레저개발주식회사,022336,2014/12,UQ,862869,,,-7.42,999999999
남촌레저개발주식회사,022336,2015/12,UQ,2051153,,,-9.79,999999999
남촌레저개발주식회사,022336,2016/12,UQ,1128386,,,-47.81,999999999
남촌레저개발주식회사,022336,2017/12,UQ,2657233,,,999999999,999999999
남촌레저개발주식회사,022336,2018/12,UQ,3595432,,,999999999,999999999
남촌레저개발주식회사,022336,2019/12,UQ,3683198,,,999999999,999999999
남촌레저개발주식회사,022336,2020/12,UQ,1300068,,,999999999,999999999
남촌레저개발주식회사,022336,2021/12,UQ,11772,,,999999999,999999999
남촌레저개발주식회사,022336,2022/12,UQ,766804,,,999999999,999999999
남한강에스파크컨트리클럽(주),096012,2019/12,NA,-1814678,,,-366.39,-3767.65
남한강에스파크컨트리클럽(주),096012,2020/12,UQ,673854,,,-0.95,-0.98
남한강에스파크컨트리클럽(주),096012,2021/12,UQ,-3256497,,,-1.31,-1.33
남한강에스파크컨트리클럽(주),096012,2022/12,UQ,-15903430,,,-1.96,-2.04
남해레저개발주식회사,073682,2014/12,NA,-47767,,,999999999,999999999
남해레저개발주식회사,073682,2015/12,UQ,13974,,,999999999,999999999
남해레저개발주식회사,073682,2016/12,UQ,-28998,,,999999999,999999999
남해레저개발주식회사,073682,2017/12,UQ,-34922,,,999999999,999999999
남해레저개발주식회사,073682,2018/12,UQ,-49588,,,999999999,999999999
넥스큐브코퍼레이션주식회사,093289,2019/12,NA,974728,,,3.62,4.93
넥스큐브코퍼레이션주식회사,093289,2020/12,UQ,1757589,,,10.87,14.37
넥스큐브코퍼레이션주식회사,093289,2021/12,UQ,3220450,,,18.63,34.35
넥스큐브코퍼레이션주식회사,093289,2022/12,UQ,2924806,,,17.29,999999999
농심개발주식회사,024544,2012/12,UQ,3189386,3189386,,3.77,3.74
농심개발주식회사,024544,2013/12,UQ,1657493,1657493,,2.2,1.89
농심개발주식회사,024544,2014/12,UQ,587382,587382,,0.73,0.84
농심개발주식회사,024544,2015/12,UQ,1435355,1435355,,1.72,2.71
농심개발주식회사,024544,2016/12,UQ,1933101,1933101,,2.1,999999999
농심개발주식회사,024544,2017/12,UQ,2745964,2745964,,2.4,999999999
농심개발주식회사,024544,2018/12,UQ,1753979,1753979,,1.75,4.96
농심개발주식회사,024544,2019/12,UQ,2952099,2952099,,1.97,6.76
농심개발주식회사,024544,2020/12,UQ,3657860,3657860,,2.96,8.18
농심개발주식회사,024544,2021/12,UQ,4627792,4627792,,3.83,58.66
농심개발주식회사,024544,2022/12,UQ,4565106,4565106,,3.96,999999999
농심이스포츠주식회사,097490,2021/12,UQ,-4624074,-4624074,,999999999,999999999
농업회사법인대광주식회사,050431,2012/12,DU,-232360,,,-0.02,-0.05
농업회사법인대광주식회사,050431,2013/12,DU,-5776355,,,-0.03,-2.48
