회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),이자보상배율(이자비용),이자보상배율(순금융비용)
주식회사푸른하늘,080684,2019/12,UQ,91609,,,7.88,7.87
주식회사푸른하늘,080684,2020/12,UQ,1053453,,,4.6,5.22
주식회사퓨처테크원,092599,2018/12,NA,186445,,,-0.35,1.12
주식회사퓨처테크원,092599,2019/12,DU,-628477,,,-0.29,1.99
주식회사프라이빗벤처스,088390,2018/06,NA,21281120,,,999999999,999999999
주식회사프라이빗벤처스,088390,2019/06,QG,-7262376,,,999999999,999999999
주식회사프랩스,104642,2021/12,NA,-163446,,,-0.55,-0.58
주식회사프랩스,104642,2022/12,UQ,-1059076,,,-0.06,-0.07
주식회사프레인글로벌,052843,2012/12,UQ,1422364,,,683.05,999999999
주식회사프레인글로벌,052843,2013/12,UQ,565855,,,1346.28,999999999
주식회사프레인글로벌,052843,2014/12,UQ,3755800,,,43.81,999999999
주식회사프레인글로벌,052843,2015/12,UQ,-1734813,,,-18.46,999999999
주식회사프레인글로벌,052843,2016/12,UQ,2442264,,,12.82,999999999
주식회사프레인글로벌,052843,2017/12,UQ,218479,,,6.7,999999999
주식회사프레인글로벌,052843,2018/12,UQ,825933,,,10.48,999999999
주식회사프레인글로벌,052843,2019/12,UQ,-366743,,,11.84,999999999
주식회사프레인글로벌,052843,2020/12,UQ,2935235,,,3.95,999999999
주식회사프레인글로벌,052843,2021/12,UQ,7500388,,,3.91,999999999
주식회사프레인글로벌,052843,2022/12,UQ,211980,,,2.69,999999999
주식회사프로뱅크,097958,2020/12,NA,3311116,,,10.38,999999999
주식회사프로뱅크,097958,2021/12,UQ,-333168,,,1.02,2.39
주식회사프로뱅크,097958,2022/12,UQ,-179284,,,2.39,2.1
주식회사프로엠,095732,2019/12,NA,-193783,,,999999999,999999999
주식회사프로엠,095732,2020/12,UQ,699746,,,999999999,999999999
주식회사프리죤,085618,2017/12,NA,978022,,,147.44,999999999
주식회사프리죤,085618,2018/12,UQ,2350177,,,222.92,999999999
주식회사프리죤,085618,2019/12,UQ,3399981,,,659.58,999999999
주식회사프리죤,085618,2020/12,UQ,-2929196,,,33909.59,999999999
주식회사프리죤,085618,2021/12,UQ,313911,,,999999999,999999999
주식회사프리죤,085618,2022/12,UQ,614324,,,999999999,999999999
주식회사피닉스라이징,095023,2019/12,NA,473672,,,14.4,16.03
주식회사피닉스라이징,095023,2020/12,QS,599532,,,13.85,13.04
주식회사피닉스라이징,095023,2021/12,UQ,478227,,,3.38,35.9
주식회사피닉스라이징,095023,2022/12,UQ,2357867,,,174.22,241.1
주식회사피앤피머천다이징,092926,2019/12,NA,873335,,,999999999,999999999
주식회사피앤피머천다이징,092926,2020/12,DU,594900,,,999999999,999999999
주식회사피오에쓰,101328,2020/12,NA,-348987,,,999999999,999999999
주식회사피오에쓰,101328,2021/12,UQ,1940316,,,-2.73,2.48
주식회사피오에쓰,101328,2022/12,UQ,-3130712,,,-1.61,-1.61
주식회사피키캐스트,078773,2016/12,UQ,-17968326,-17968326,-19888565,-24.94,-151.23
주식회사피투피시스템즈,073102,2014/12,NA,-606780,,,-10.08,-10.22
주식회사피투피시스템즈,073102,2015/12,UQ,4276280,,,-0.46,-1.41
주식회사피투피시스템즈,073102,2016/12,UQ,5758968,,,20.42,20.14
주식회사피투피시스템즈,073102,2017/12,UQ,-6136635,,,45.34,48.65
주식회사피투피시스템즈,073102,2018/12,UQ,-21694044,,,-9.18,-26.75
주식회사피투피시스템즈,073102,2019/12,UQ,-10487196,,,-7.52,-22.73
주식회사피투피시스템즈,073102,2020/12,UQ,-4056258,,,-4.15,-30.65
주식회사피투피시스템즈,073102,2021/12,UQ,-2429640,,,-1.6,-2.11
주식회사피플웍스커뮤니케이션,043584,2012/12,UQ,-3686569,,,31.99,999999999
주식회사피플웍스커뮤니케이션,043584,2013/12,UQ,-3202114,,,-174.28,999999999
주식회사필홀딩스,099122,2020/12,NA,-162794,,,1.48,1.5
주식회사필홀딩스,099122,2021/12,QS,578530,,,2.87,2.95
주식회사필홀딩스,099122,2022/12,UQ,871404,,,3.38,4.5
주식회사하나애드아이엠씨,103072,2021/12,NA,3191399,,,19.19,104.96
주식회사하나애드아이엠씨,103072,2022/12,UQ,-112687,,,0.74,999999999
주식회사하나종합관리,094972,2019/12,NA,1360642,,,49.89,999999999
주식회사하나종합관리,094972,2020/12,UQ,640780,,,30.3,999999999
주식회사하나종합관리,094972,2021/12,UQ,431509,,,52.37,999999999
주식회사하나종합관리,094972,2022/12,UQ,577283,,,532.73,999999999
주식회사하이애드원,096181,2019/12,NA,962908,,,3.62,999999999
주식회사하이애드원,096181,2020/12,QS,-106232,,,-9.68,999999999
주식회사하이애드원,096181,2021/12,UQ,-3602541,,,-23.77,-22.27
주식회사하이오토클럽,053570,2012/12,UQ,1172313,,,1.65,2.11
주식회사하이오토클럽,053570,2013/12,UQ,852397,,,1.82,2.72
주식회사하이오토클럽,053570,2014/12,UQ,873971,,,1.87,2.28
주식회사하이오토클럽,053570,2015/12,UQ,1064366,,,1.73,2.28
주식회사하이오토클럽,053570,2016/12,UQ,805820,,,1.59,3.12
주식회사하이오토클럽,053570,2017/12,UQ,-25997,,,1.63,5.18
주식회사하이오토클럽,053570,2018/12,UQ,-2615304,,,1.19,1.19
주식회사하이오토클럽,053570,2019/12,UQ,-3695498,,,-3.38,999999999
주식회사하이오토클럽,053570,2020/12,UQ,-3843538,,,-3.78,999999999
주식회사하이오토클럽,053570,2021/12,UQ,-4607842,,,-3.7,999999999
주식회사하이오토클럽,053570,2022/12,UQ,-971610,,,-2.26,999999999
주식회사하이원파트너스,098434,2021/12,UQ,164123,164123,,106.16,999999999
주식회사하이원파트너스,098434,2022/12,UQ,766483,766483,,75.58,999999999
주식회사하이웰,098904,2020/12,NA,49750,,,2.29,2.41
주식회사하이웰,098904,2021/12,UQ,-3836343,,,-7.33,-1.99
주식회사하이잡케어,103973,2021/12,NA,105814,,,999999999,999999999
주식회사하이잡케어,103973,2022/12,UQ,406688,,,8906044,999999999
주식회사하이진로지스틱스,093307,2019/12,NA,335740,,,999999999,999999999
주식회사하이진로지스틱스,093307,2020/12,UQ,-95006,,,999999999,999999999
주식회사하이진로지스틱스,093307,2021/12,UQ,358699,,,999999999,999999999
주식회사하이진로지스틱스,093307,2022/12,UQ,-26713,,,999999999,999999999
주식회사하이테크주택,095264,2019/12,NA,746489,,,999999999,999999999
주식회사하이테크주택,095264,2020/12,UQ,312548,,,999999999,999999999
주식회사하이테크주택,095264,2021/12,UQ,358751,,,999999999,999999999
주식회사하이테크주택,095264,2022/12,UQ,882413,,,999999999,999999999
주식회사하이텍홀딩스,076326,2016/12,UQ,-110,,,999999999,999999999
주식회사하이텍홀딩스,076326,2017/12,UQ,121572,,,999999999,999999999
주식회사하이텍홀딩스,076326,2018/12,UQ,136984,,,-411.61,999999999
주식회사하이텍홀딩스,076326,2019/12,DS,-344304,,,-320.77,999999999
주식회사한강홀딩스,081482,2016/12,NA,-979260,,,999999999,999999999
주식회사한강홀딩스,081482,2017/12,UQ,-320858,,,999999999,999999999
주식회사한강홀딩스,081482,2018/12,UQ,-79432,,,999999999,999999999
주식회사한국나이스기술단,096069,2019/12,NA,1589983,,,20.45,32.79
주식회사한국나이스기술단,096069,2020/12,UQ,897251,,,20.59,74.57
주식회사한국나이스기술단,096069,2021/12,UQ,856717,,,44.33,999999999
주식회사한국나이스기술단,096069,2022/12,UQ,1495783,,,35.3,999999999
주식회사한국디엘서비스,100822,2020/12,NA,2180071,,,999999999,999999999
주식회사한국디엘서비스,100822,2021/12,UQ,1087796,,,1069.73,999999999
주식회사한국리더십센터,047619,2012/03,UQ,105186,,,-1.05,-0.36
주식회사한국리더십센터,047619,2013/03,DU,-929844,,,-1.51,-2.04
주식회사한국리더십센터,047619,2014/03,DU,571731,,,-1.17,-0.69
주식회사한국리더십센터,047619,2015/03,DU,-367907,,,-0.5,-1.54
주식회사한국리더십센터,047619,2016/03,DU,-203024,,,-1.35,-1.08
주식회사한국리더십센터,047619,2017/03,DU,-393213,,,-4.03,-12.63
주식회사한국리더십센터,047619,2018/03,DU,220948,,,999999999,999999999
주식회사한국문화진흥,018708,2012/12,UQ,22393291,,,999999999,999999999
주식회사한국문화진흥,018708,2013/12,UQ,5618631,,,999999999,999999999
주식회사한국문화진흥,018708,2014/12,UQ,13351827,,,999999999,999999999
주식회사한국문화진흥,018708,2015/12,UQ,14652639,,,999999999,999999999
주식회사한국문화진흥,018708,2016/12,UQ,32347294,,,999999999,999999999
주식회사한국문화진흥,018708,2017/12,UQ,9327142,,,999999999,999999999
주식회사한국문화진흥,018708,2018/12,UQ,31386351,,,999999999,999999999
주식회사한국문화진흥,018708,2019/12,UQ,35322247,,,999999999,999999999
주식회사한국문화진흥,018708,2020/12,UQ,-5990536,,,999999999,999999999
주식회사한국문화진흥,018708,2021/12,UQ,-48103707,,,-42.79,999999999
주식회사한국문화진흥,018708,2022/12,UQ,27492873,,,-9.67,999999999
주식회사한국민간인프라투자,044920,2012/12,UQ,13797,,,999999999,999999999
주식회사한국안전원,087859,2017/12,NA,566092,,,3.13,3.18
주식회사한국안전원,087859,2018/12,UQ,623122,,,5.44,8.24
주식회사한국안전원,087859,2021/12,NA,124728,,,0.14,2958.18
주식회사한국안전원,087859,2022/12,UQ,-266098,,,1.79,3.6
주식회사한국이앤엑스,064743,2012/12,UQ,2401019,,,999999999,999999999
주식회사한국이앤엑스,064743,2013/12,UQ,1718264,,,999999999,999999999
주식회사한국이앤엑스,064743,2014/12,UQ,-285438,,,-1621.43,999999999
주식회사한국이앤엑스,064743,2015/12,UQ,3742010,,,999999999,999999999
주식회사한국이앤엑스,064743,2016/12,UQ,5134852,,,999999999,999999999
주식회사한국이앤엑스,064743,2017/12,UQ,2294639,,,999999999,999999999
주식회사한국이앤엑스,064743,2018/12,UQ,3801812,,,999999999,999999999
주식회사한국이앤엑스,064743,2019/12,UQ,3647341,,,999999999,999999999
주식회사한국이앤엑스,064743,2020/12,UQ,-5946849,,,999999999,999999999
주식회사한국이앤엑스,064743,2021/12,NA,2439199,,,999999999,999999999
주식회사한국이앤엑스,064743,2022/12,UQ,5296425,,,999999999,999999999
주식회사한국임팩카본,098811,2021/12,UQ,-10463046,-10463046,,999999999,999999999
주식회사한국임팩카본,098811,2022/12,UQ,-1306367,-1306367,,-17.02,865.85
주식회사한국종합기술홀딩스,086114,2018/12,UQ,-382816,-382816,2920439,0.57,0.64
주식회사한국종합기술홀딩스,086114,2019/12,UQ,-31300,-31300,24791324,0.98,0.98
주식회사한국종합기술홀딩스,086114,2020/12,UQ,408558,408558,33952373,1.77,1.81
주식회사한국종합기술홀딩스,086114,2021/12,UQ,697846,697846,15334091,2.14,-0.53
주식회사한국종합기술홀딩스,086114,2022/12,UQ,946227,946227,-3287183,1.86,1.88
주식회사한국종합녹화산업,065202,2012/12,NA,622710,,,-1.77,-1.29
주식회사한국종합녹화산업,065202,2013/12,DS,65249986,,,-1.96,0.1
주식회사한국해사기술,045793,2012/12,UQ,-1330457,,,147.91,999999999
주식회사한국해사기술,045793,2013/12,UQ,1998521,,,2813,999999999
주식회사한국해사기술,045793,2014/12,UQ,1508491,,,999999999,999999999
주식회사한국해사기술,045793,2015/12,UQ,6594862,,,999999999,999999999
주식회사한국해사기술,045793,2016/12,UQ,1937637,,,999999999,999999999
주식회사한국해사기술,045793,2017/12,UQ,17528,,,999999999,999999999
주식회사한국해사기술,045793,2018/12,UQ,-2685812,,,999999999,999999999
주식회사한국해사기술,045793,2019/12,UQ,-5065653,,,999999999,999999999
주식회사한국해사기술,045793,2020/12,UQ,-2343138,,,999999999,999999999
주식회사한맥기술,042838,2012/12,UQ,11228782,,,706.54,999999999
주식회사한맥기술,042838,2013/12,UQ,-2767711,,,51.66,999999999
주식회사한맥기술,042838,2014/12,UQ,4271160,,,41.35,999999999
주식회사한맥기술,042838,2015/12,UQ,1265730,,,10.8,999999999
주식회사한맥기술,042838,2016/12,UQ,5829186,,,60.47,999999999
주식회사한맥기술,042838,2017/12,UQ,4556028,,,1362.16,999999999
주식회사한맥기술,042838,2018/12,UQ,303048,,,678.86,999999999
주식회사한맥기술,042838,2019/12,UQ,2915657,,,839.19,999999999
주식회사한맥기술,042838,2020/12,UQ,9327045,,,25935.02,999999999
주식회사한맥기술,042838,2021/12,UQ,5447981,,,238.37,999999999
주식회사한맥기술,042838,2022/12,UQ,-1332539,,,50.68,999999999
주식회사한방,066789,2012/12,NA,1582550,,,999999999,999999999
주식회사한방,066789,2013/12,UQ,-1154584,,,-38.06,999999999
주식회사한방,066789,2014/12,UQ,175688,,,-13.67,-68.81
주식회사한방,066789,2015/12,UQ,248139,,,4.42,56.58
주식회사한방,066789,2016/12,UQ,608230,,,-3.22,-103.74
주식회사한방,066789,2017/12,UQ,-647598,,,1.8,999999999
주식회사한방,066789,2020/12,NA,-1718380,,,0.03,12.38
주식회사한방,066789,2021/12,UQ,-1001180,,,-7.11,-20.93
주식회사한방,066789,2022/12,UQ,-253349,,,2.75,4.18
주식회사한빛씨앤씨,082972,2016/12,NA,-12884252,,,-1.83,-2.83
주식회사한빛씨앤씨,082972,2017/12,UQ,6163008,,,7.51,7.57
주식회사한빛씨앤씨,082972,2018/12,UQ,5048046,,,2.96,70.2
주식회사한샘개발,080168,2017/12,UQ,244500,244500,,999999999,999999999
주식회사한샘개발,080168,2018/12,UQ,2059377,2059377,,61.69,999999999
주식회사한샘개발,080168,2019/12,UQ,2344671,2344671,,34.29,999999999
주식회사한샘개발,080168,2020/12,UQ,1665543,1665543,,27.2,1054.32
주식회사한샘개발,080168,2021/12,UQ,488654,488654,,-7.82,-143.02
주식회사한샘개발,080168,2022/12,UQ,5154190,5154190,,93.76,999999999
주식회사한성개발공사,041790,2012/12,UQ,4436979,,,141.77,999999999
주식회사한성개발공사,041790,2013/12,UQ,44750,,,115.9,999999999
주식회사한성개발공사,041790,2014/12,UQ,699766,,,107.31,999999999
주식회사한성개발공사,041790,2015/12,UQ,337407,,,288.79,999999999
주식회사한성개발공사,041790,2016/12,UQ,2123822,,,999999999,999999999
주식회사한성개발공사,041790,2017/12,UQ,392057,,,999999999,999999999
주식회사한성개발공사,041790,2018/12,UQ,1815527,,,999999999,999999999
주식회사한성개발공사,041790,2019/12,UQ,2041171,,,999999999,999999999
주식회사한성개발공사,041790,2020/12,UQ,2372733,,,999999999,999999999
주식회사한성개발공사,041790,2021/12,UQ,1647884,,,999999999,999999999
주식회사한성개발공사,041790,2022/12,UQ,317576,,,999999999,999999999
주식회사한승홀딩스,097876,2021/12,UQ,30190,,,999999999,999999999
주식회사함파트너스,103274,2022/12,UQ,2021745,2021745,,103.97,416.6
주식회사해금광고,059587,2015/12,QS,308835,,,0.18,0.01
주식회사해금광고,059587,2016/12,UQ,446301,,,0.8,0.61
주식회사해금광고,059587,2017/12,UQ,-1468442,,,-2.64,-3.02
주식회사해금광고,059587,2018/12,UQ,-693371,,,-0.54,-0.78
주식회사해금광고,059587,2019/12,UQ,-1556177,,,-3.22,-3.47
주식회사해길,096456,2019/12,NA,1363351,,,310.25,999999999
주식회사해길,096456,2020/12,UQ,1691687,,,927.57,999999999
주식회사해길,096456,2021/12,UQ,1842304,,,7596.68,999999999
주식회사해길,096456,2022/12,UQ,-769300,,,999999999,999999999
주식회사해마종합건축사사무소,095827,2019/12,NA,7398163,,,999999999,999999999
주식회사해마종합건축사사무소,095827,2020/12,UQ,4403132,,,999999999,999999999
주식회사해마종합건축사사무소,095827,2021/12,UQ,5651955,,,999999999,999999999
주식회사해마종합건축사사무소,095827,2022/12,UQ,6089306,,,999999999,999999999
주식회사헤링스,094424,2019/12,NA,-11499,,,-3.27,-3.28
주식회사헤링스,094424,2020/12,UQ,-1341466,,,-133.44,-189.74
주식회사헤링스,094424,2021/12,UQ,-2675527,,,-199.29,-414.81
주식회사헤링스,094424,2022/12,UQ,-2295602,,,-254.52,999999999
주식회사현대건축사사무소,087094,2017/12,NA,-9436290,,,198.48,227.38
주식회사현대건축사사무소,087094,2018/12,UQ,55394,,,10.72,11.92
주식회사현대건축사사무소,087094,2019/12,UQ,-2353642,,,10.24,11.25
주식회사현대건축사사무소,087094,2020/12,UQ,2077857,,,6.94,8.47
주식회사현대건축사사무소,087094,2021/12,UQ,2539679,,,9.35,10.3
주식회사현대건축사사무소,087094,2022/12,UQ,3038061,,,9.58,10.62
주식회사혜재,089882,2018/12,NA,-3903280,,,999999999,999999999
주식회사혜재,089882,2019/12,UQ,-5359599,,,999999999,999999999
주식회사혜재,089882,2020/12,UQ,-1190803,,,999999999,999999999
주식회사혜재,089882,2021/12,UQ,-4428725,,,999999999,999999999
주식회사혜재,089882,2022/12,UQ,469980,,,999999999,999999999
주식회사홍유니버셜,059682,2012/12,UQ,-198203,,,999999999,999999999
주식회사홍유니버셜,059682,2013/12,UQ,-2766739,,,999999999,999999999
주식회사홍유니버셜,059682,2014/12,UQ,-108037,,,999999999,999999999
주식회사홍유니버셜,059682,2015/12,UQ,2479682,,,999999999,999999999
주식회사홍유니버셜,059682,2016/12,UQ,-106507,,,999999999,999999999
주식회사홍유니버셜,059682,2017/12,UQ,-130895,,,999999999,999999999
주식회사홍유니버셜,059682,2018/12,UQ,-144900,,,999999999,999999999
주식회사홍유니버셜,059682,2019/12,UQ,6718225,,,999999999,999999999
주식회사홍유니버셜,059682,2020/12,UQ,-4799500,,,107.13,999999999
주식회사홍유니버셜,059682,2021/12,UQ,621818,,,16.91,999999999
주식회사홍유니버셜,059682,2022/12,UQ,-36566,,,2.9,999999999
주식회사화승엔터프라이즈,075138,2015/12,UQ,-533,-533,-533,999999999,999999999
주식회사화신엔지니어링,096430,2019/12,NA,2944524,,,5.03,8.74
주식회사화신엔지니어링,096430,2020/12,UQ,792801,,,43.58,219.42
주식회사화신엔지니어링,096430,2021/12,UQ,1175488,,,52.09,999999999
주식회사화신엔지니어링,096430,2022/12,UQ,969634,,,5.53,999999999
주식회사화신투자,064839,2012/12,UQ,2483340,,,999999999,999999999
주식회사휴먼리더,095565,2019/12,NA,692116,,,-665.43,-1110.47
주식회사휴먼리더,095565,2020/12,UQ,-275831,,,-297.38,999999999
주식회사휴먼스글로벌,105742,2021/12,NA,162313,,,999999999,999999999
주식회사휴먼스글로벌,105742,2022/12,UQ,-312915,,,999999999,999999999
주식회사휴먼시티,074053,2014/12,NA,755951,,,19.32,20.08
주식회사휴먼시티,074053,2015/12,UQ,-275280,,,12.88,14.81
주식회사휴먼시티,074053,2016/12,UQ,6377236,,,-3.6,2.6
주식회사휴먼시티,074053,2017/12,UQ,5904254,,,9.95,10.38
주식회사휴먼시티,074053,2018/12,UQ,-3283166,,,11.83,14.62
주식회사휴먼시티,074053,2019/12,UQ,5145119,,,4.01,5.22
주식회사휴먼시티,074053,2020/12,UQ,2160372,,,0.99,1.46
주식회사휴먼시티,074053,2021/12,UQ,7342732,,,2.13,2.01
주식회사휴먼시티,074053,2022/12,UQ,-4014131,,,-1.69,-0.72
